t,tac1,tac2,adv,ata,aa,relb,dist,clos,ediff,ego_alt,ego_vc,ego_bank,enm_bank,sp_psi,sp_h,sp_v,H1,H2
11.3500,ONE_CIRCLE,ONE_CIRCLE,0.0315,131.5870,42.7396,124.6281,11971.3123,-556.4479,-202.5068,14127.0390,328.5474,74.1817,-75.0207,184.4816,14127.0390,320.0000,79.5927,79.5734
11.4000,ONE_CIRCLE,ONE_CIRCLE,0.0314,131.2182,43.1333,124.2491,12017.9152,-552.4696,-203.6052,14121.0412,328.4552,74.1314,-74.9717,184.4927,14121.0412,320.0000,79.5927,79.5734
11.4500,ONE_CIRCLE,ONE_CIRCLE,0.0312,130.8491,43.5273,123.8702,12064.1828,-548.4678,-204.6901,14115.0411,328.3637,74.0808,-74.9225,184.5036,14115.0411,320.0000,79.5927,79.5734
11.5000,ONE_CIRCLE,ONE_CIRCLE,0.0311,130.4800,43.9216,123.4914,12110.1130,-544.4425,-205.7619,14109.0388,328.2729,74.0300,-74.8731,184.5143,14109.0388,320.0000,79.5927,79.5734
11.5500,ONE_CIRCLE,ONE_CIRCLE,0.0310,130.1106,44.3162,123.1128,12155.7040,-540.3942,-206.8210,14103.0345,328.1829,73.9789,-74.8235,184.5248,14103.0345,320.0000,79.5927,79.5734
11.6000,ONE_CIRCLE,ONE_CIRCLE,0.0308,129.7411,44.7111,122.7344,12200.9538,-536.3231,-207.8677,14097.0283,328.0936,73.9277,-74.7736,184.5351,14097.0283,320.0000,79.5927,79.5734
11.6500,ONE_CIRCLE,ONE_CIRCLE,0.0307,129.3715,45.1063,122.3561,12245.8604,-532.2295,-208.9023,14091.0203,328.0050,73.8763,-74.7234,184.5452,14091.0203,320.0000,79.5927,79.5734
11.7000,ONE_CIRCLE,ONE_CIRCLE,0.0305,129.0017,45.5018,121.9780,12290.4220,-528.1137,-209.9251,14085.0108,327.9171,73.8247,-74.6730,184.5551,14085.0108,320.0000,79.5927,79.5734
11.7500,ONE_CIRCLE,ONE_CIRCLE,0.0304,128.6318,45.8974,121.6001,12334.6368,-523.9759,-210.9364,14078.9999,327.8300,73.7728,-74.6223,184.5649,14078.9999,320.0000,79.5927,79.5734
11.8000,ONE_CIRCLE,ONE_CIRCLE,0.0302,128.2618,46.2934,121.2224,12378.5030,-519.8166,-211.9368,14072.9877,327.7436,73.7208,-74.5714,184.5744,14072.9877,320.0000,79.5927,79.5734
11.8500,ONE_CIRCLE,ONE_CIRCLE,0.0301,127.8918,46.6895,120.8449,12422.0186,-515.6359,-212.9268,14066.9745,327.6579,73.6686,-74.5203,184.5838,14066.9745,320.0000,79.5927,79.5734
11.9000,ONE_CIRCLE,ONE_CIRCLE,0.0300,127.5216,47.0858,120.4676,12465.1820,-511.4344,-213.9068,14060.9602,327.5729,73.6161,-74.4690,184.5929,14060.9602,320.0000,79.5927,79.5734
11.9500,ONE_CIRCLE,ONE_CIRCLE,0.0298,127.1514,47.4822,120.0905,12507.9913,-507.2122,-214.8774,14054.9452,327.4887,73.5635,-74.4175,184.6019,14054.9452,320.0000,79.5927,79.5734
12.0000,ONE_CIRCLE,ONE_CIRCLE,0.0297,126.7811,47.8788,119.7137,12550.4450,-502.9698,-215.8391,14048.9296,327.4052,73.5106,-74.3659,184.6107,14048.9296,320.0000,79.5927,79.5734
12.0500,ONE_CIRCLE,ONE_CIRCLE,0.0295,126.4107,48.2755,119.3372,12592.5412,-498.7075,-216.7923,14042.9135,327.3224,73.4575,-74.3140,184.6194,14042.9135,320.0000,79.5927,79.5734
12.1000,ONE_CIRCLE,ONE_CIRCLE,0.0294,126.0404,48.6723,118.9609,12634.2784,-494.4257,-217.7367,14036.8970,327.2404,73.4042,-74.2619,184.6278,14036.8970,320.0000,79.5927,79.5734
12.1500,ONE_CIRCLE,ONE_CIRCLE,0.0292,125.6700,49.0692,118.5849,12675.6549,-490.1247,-218.6717,14030.8804,327.1591,73.3507,-74.2097,184.6361,14030.8804,320.0000,79.5927,79.5734
12.2000,ONE_CIRCLE,ONE_CIRCLE,0.0291,125.2996,49.4662,118.2092,12716.6691,-485.8049,-219.5977,14024.8637,327.0787,73.2969,-74.1572,184.6443,14024.8637,320.0000,79.5927,79.5734
12.2500,ONE_CIRCLE,ONE_CIRCLE,0.0289,124.9292,49.8632,117.8338,12757.3194,-481.4666,-220.5148,14018.8472,326.9991,73.2430,-74.1044,184.6522,14018.8472,320.0000,79.5927,79.5734
12.3000,ONE_CIRCLE,ONE_CIRCLE,0.0288,124.5588,50.2602,117.4587,12797.6044,-477.1102,-221.4235,14012.8309,326.9202,73.1888,-74.0515,184.6600,14012.8309,320.0000,79.5927,79.5734
12.3500,ONE_CIRCLE,ONE_CIRCLE,0.0286,124.1884,50.6573,117.0839,12837.5224,-472.7359,-222.3241,14006.8150,326.8421,73.1344,-73.9983,184.6677,14006.8150,320.0000,79.5927,79.5734
12.4000,ONE_CIRCLE,ONE_CIRCLE,0.0285,123.8181,51.0543,116.7094,12877.0721,-468.3442,-223.2170,14000.7997,326.7648,73.0799,-73.9449,184.6752,14000.7997,320.0000,79.5927,79.5734
12.4500,ONE_CIRCLE,ONE_CIRCLE,0.0283,123.4478,51.4514,116.3353,12916.2519,-463.9353,-224.1026,13994.7852,326.6883,73.0251,-73.8913,184.6825,13994.7852,320.0000,79.5927,79.5734
12.5000,ONE_CIRCLE,ONE_CIRCLE,0.0282,123.0775,51.8484,115.9615,12955.0605,-459.5096,-224.9811,13988.7715,326.6126,72.9701,-73.8374,184.6897,13988.7715,320.0000,79.5927,79.5734
12.5500,ONE_CIRCLE,ONE_CIRCLE,0.0280,122.7073,52.2453,115.5881,12993.4963,-455.0674,-225.8531,13982.7588,326.5377,72.9149,-73.7834,184.6967,13982.7588,320.0000,79.5927,79.5734
12.6000,ONE_CIRCLE,ONE_CIRCLE,0.0279,122.3372,52.6422,115.2151,13031.5582,-450.6092,-226.7189,13976.7473,326.4635,72.8595,-73.7291,184.7036,13976.7473,320.0000,79.5927,79.5734
12.6500,ONE_CIRCLE,ONE_CIRCLE,0.0277,121.9672,53.0390,114.8424,13069.2446,-446.1352,-227.5789,13970.7371,326.3901,72.8038,-73.6747,184.7103,13970.7371,320.0000,79.5927,79.5734
12.7000,ONE_CIRCLE,ONE_CIRCLE,0.0276,121.5972,53.4357,114.4701,13106.5544,-441.6458,-228.4334,13964.7283,326.3175,72.7480,-73.6200,184.7169,13964.7283,320.0000,79.5927,79.5734
12.7500,ONE_CIRCLE,ONE_CIRCLE,0.0274,121.2274,53.8323,114.0982,13143.4862,-437.1415,-229.2829,13958.7212,326.2456,72.6919,-73.5652,184.7234,13958.7212,320.0000,79.5927,79.5734
12.8000,ONE_CIRCLE,ONE_CIRCLE,0.0273,120.8577,54.2287,113.7268,13180.0389,-432.6225,-230.1275,13952.7158,326.1746,72.6357,-73.5101,184.7297,13952.7158,320.0000,79.5927,79.5734
12.8500,ONE_CIRCLE,ONE_CIRCLE,0.0271,120.4881,54.6250,113.3557,13216.2111,-428.0892,-230.9676,13946.7123,326.1043,72.5792,-73.4548,184.7359,13946.7123,320.0000,79.5927,79.5734
12.9000,ONE_CIRCLE,ONE_CIRCLE,0.0270,120.1187,55.0212,112.9851,13252.0016,-423.5420,-231.8034,13940.7109,326.0347,72.5225,-73.3993,184.7419,13940.7109,320.0000,79.5927,79.5734
12.9500,ONE_CIRCLE,ONE_CIRCLE,0.0269,119.7494,55.4171,112.6149,13287.4095,-418.9812,-232.6353,13934.7116,325.9660,72.4655,-73.3436,184.7478,13934.7116,320.0000,79.5927,79.5734
13.0000,ONE_CIRCLE,ONE_CIRCLE,0.0267,119.3802,55.8129,112.2451,13322.4334,-414.4072,-233.4636,13928.7147,325.8980,72.4084,-73.2877,184.7536,13928.7147,320.0000,79.5927,79.5734
13.0500,ONE_CIRCLE,ONE_CIRCLE,0.0266,119.0113,56.2085,111.8758,13357.0723,-409.8203,-234.2884,13922.7202,325.8307,72.3510,-73.2316,184.7592,13922.7202,320.0000,79.5927,79.5734
